Security,TLEVICPO MM Equity                                              ,,,,,,,,,,,
Start Date,31/12/2009 00:00,,,,,,,,,,,
End Date,04/10/2019 00:00,,,,,,,,,,,
Period,D,,,,,,,,,,,
Currency,MXN,,,,,,,,,,,
,,,,,,,,,,,,
Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
22/04/2019,39.72,-0.96,-2.359882006,40.78,0.1,0.245821042,40.78,0.1,0.245821042,39.53,-1.15,-2.826941986
17/04/2019,40.68,0.3,0.742942051,40.5,0.12,0.29717682,40.9,0.52,1.287766221,40.14,-0.24,-0.59435364
16/04/2019,40.38,0.96,2.435312024,39.51,0.09,0.228310502,40.5,1.08,2.739726027,39.48,0.06,0.152207002
15/04/2019,39.42,-0.64,-1.597603595,40.06,0,0,40.17,0.11,0.274588118,39.32,-0.74,-1.847229156
12/04/2019,40.06,-0.83,-2.029836146,41.05,0.16,0.391293715,41.14,0.25,0.611396429,40.01,-0.88,-2.152115432
11/04/2019,40.89,-1.07,-2.550047664,41.78,-0.18,-0.428979981,41.78,-0.18,-0.428979981,40.79,-1.17,-2.788369876
10/04/2019,41.96,0.48,1.157184185,41.65,0.17,0.409836066,42.34,0.86,2.073288332,41.58,0.1,0.241080039
09/04/2019,41.48,-0.18,-0.432069131,41.8,0.14,0.336053769,42.2,0.54,1.296207393,41.39,-0.27,-0.648103697
08/04/2019,41.66,-0.25,-0.596516345,42.01,0.1,0.238606538,42.01,0.1,0.238606538,40.25,-1.66,-3.960868528
05/04/2019,41.91,-0.39,-0.921985816,42.4,0.1,0.236406619,43.21,0.91,2.151300236,41.7,-0.6,-1.418439716
04/04/2019,42.3,0.28,0.666349357,42.31,0.29,0.690147549,42.53,0.51,1.213707758,42,-0.02,-0.047596383
03/04/2019,42.02,-0.14,-0.332068311,42.34,0.18,0.426944972,42.83,0.67,1.589184061,41.7,-0.46,-1.091081594
02/04/2019,42.16,-1.31,-3.013572579,43.3,-0.17,-0.391074304,43.9,0.43,0.989187946,42.04,-1.43,-3.289625029
01/04/2019,43.47,0.48,1.11653873,42.52,-0.47,-1.093277506,44.12,1.13,2.62851826,42.52,-0.47,-1.093277506
29/03/2019,42.99,1.53,3.690303907,41.61,0.15,0.361794501,43.04,1.58,3.810902074,41.61,0.15,0.361794501
28/03/2019,41.46,-0.98,-2.309142319,42.48,0.04,0.094250707,42.48,0.04,0.094250707,40.31,-2.13,-5.018850141
27/03/2019,42.44,1.77,4.352102287,40.9,0.23,0.565527416,42.68,2.01,4.942217851,40.9,0.23,0.565527416
26/03/2019,40.67,0.36,0.893078641,40.39,0.08,0.19846192,41.13,0.82,2.034234681,40.23,-0.08,-0.19846192
25/03/2019,40.31,-0.35,-0.860796852,40.57,-0.09,-0.221347762,40.84,0.18,0.442695524,39.8,-0.86,-2.115100836
22/03/2019,40.66,-1.13,-2.703996171,41.8,0.01,0.02392917,41.8,0.01,0.02392917,40.51,-1.28,-3.062933716
